SessionID,Episode,ObjectiveControl,UnitCountDiff,ResourceDiff
session_20250326_204905,763,0,2,-600
session_20250326_204905,764,0,2,-500
session_20250326_204905,765,0,2,-600
session_20250326_204905,766,0,2,-800
session_20250326_204905,767,0,2,-900
session_20250326_204905,768,1,2,-700
session_20250326_204905,769,2,2,-800
session_20250326_204905,770,3,2,-600
session_20250326_204905,771,4,2,-700
session_20250326_204905,772,5,2,-500
session_20250326_204905,773,6,2,-600
session_20250326_204905,774,7,2,-400
session_20250326_204905,775,8,2,-500
session_20250326_204905,776,0,1,-50
session_20250326_204905,777,0,0,0
session_20250326_204905,778,0,0,100
session_20250326_204905,779,0,0,0
session_20250326_204905,780,0,1,-50
session_20250326_204905,781,0,0,0
session_20250326_204905,782,0,0,100
session_20250326_204905,783,0,0,0
session_20250326_204905,784,0,1,-200
session_20250326_204905,785,0,1,-300
session_20250326_204905,786,0,1,-200
session_20250326_204905,787,0,1,-300
session_20250326_204905,788,0,2,-500
session_20250326_204905,789,0,1,-300
session_20250326_204905,790,0,1,-200
session_20250326_204905,791,0,1,-300
session_20250326_204905,792,0,1,-200
session_20250326_204905,793,0,1,-300
session_20250326_204905,794,0,1,-200
session_20250326_204905,795,0,1,-300
session_20250326_204905,796,0,1,-200
session_20250326_204905,797,0,1,-300
session_20250326_204905,798,0,1,-200
session_20250326_204905,799,0,1,-300
session_20250326_204905,800,0,1,-500
session_20250326_204905,801,0,1,-600
session_20250326_204905,802,0,2,-700
session_20250326_204905,803,0,2,-800
session_20250326_204905,804,0,2,-600
session_20250326_204905,805,0,2,-700
session_20250326_204905,806,0,3,-800
session_20250326_204905,807,0,3,-900
session_20250326_204905,808,1,3,-700
session_20250326_204905,809,2,3,-800
session_20250326_204905,810,3,3,-600
session_20250326_204905,811,4,3,-700
session_20250326_204905,812,5,4,-500
session_20250326_204905,813,6,4,-600
session_20250326_204905,814,7,4,-400
session_20250326_204905,815,8,4,-500
session_20250326_204905,816,0,1,-50
session_20250326_204905,817,0,0,0
session_20250326_204905,818,0,0,100
session_20250326_204905,819,0,0,0
session_20250326_204905,820,0,1,-50
session_20250326_204905,821,0,0,0
session_20250326_204905,822,0,0,100
session_20250326_204905,823,0,0,0
session_20250326_204905,824,0,1,-200
session_20250326_204905,825,0,1,-300
session_20250326_204905,826,0,1,-200
session_20250326_204905,827,0,1,-300
session_20250326_204905,828,0,2,-500
session_20250326_204905,829,0,2,-600
session_20250326_204905,830,0,2,-500
session_20250326_204905,831,0,2,-600
session_20250326_204905,832,0,2,-500
session_20250326_204905,833,0,2,-600
session_20250326_204905,834,0,2,-500
session_20250326_204905,835,0,2,-600
session_20250326_204905,836,0,2,-500
session_20250326_204905,837,0,2,-600
session_20250326_204905,838,0,2,-500
session_20250326_204905,839,0,2,-600
session_20250326_204905,840,1,2,-500
session_20250326_204905,841,2,2,-600
session_20250326_204905,842,3,2,-500
session_20250326_204905,843,4,2,-600
session_20250326_204905,844,5,2,-500
session_20250326_204905,845,6,2,-600
session_20250326_204905,846,7,2,-500
session_20250326_204905,847,8,2,-600
session_20250326_204905,848,0,1,-50
session_20250326_204905,849,0,0,0
session_20250326_204905,850,0,0,100
session_20250326_204905,851,0,0,0
session_20250326_204905,852,0,1,-50
session_20250326_204905,853,0,0,0
session_20250326_204905,854,0,0,100
session_20250326_204905,855,0,0,0
session_20250326_204905,856,0,1,-200
session_20250326_204905,857,0,1,-300
session_20250326_204905,858,0,1,-200
session_20250326_204905,859,0,1,-300
session_20250326_204905,860,0,2,-500
session_20250326_204905,861,0,2,-600
session_20250326_204905,862,0,2,-500
session_20250326_204905,863,0,2,-600
session_20250326_204905,864,0,2,-500
session_20250326_204905,865,0,2,-600
session_20250326_204905,866,0,2,-500
session_20250326_204905,867,0,2,-600
session_20250326_204905,868,0,2,-500
session_20250326_204905,869,0,2,-600
session_20250326_204905,870,0,2,-800
session_20250326_204905,871,0,2,-900
session_20250326_204905,872,1,3,-1000
session_20250326_204905,873,2,3,-1100
session_20250326_204905,874,3,3,-900
session_20250326_204905,875,4,2,-700
session_20250326_204905,876,5,2,-500
session_20250326_204905,877,6,2,-600
session_20250326_204905,878,7,2,-400
session_20250326_204905,879,8,2,-500
session_20250326_204905,880,0,1,-50
session_20250326_204905,881,0,0,0
session_20250326_204905,882,0,0,100
session_20250326_204905,883,0,0,0
session_20250326_204905,884,0,1,-50
session_20250326_204905,885,0,0,0
session_20250326_204905,886,0,0,100
session_20250326_204905,887,0,0,0
session_20250326_204905,888,0,1,-200
session_20250326_204905,889,0,1,-300
session_20250326_204905,890,0,1,-200
session_20250326_204905,891,0,1,-300
session_20250326_204905,892,0,2,-500
session_20250326_204905,893,0,2,-600
session_20250326_204905,894,0,2,-500
session_20250326_204905,895,0,2,-600
session_20250326_204905,896,0,2,-500
session_20250326_204905,897,0,2,-600
session_20250326_204905,898,0,2,-500
session_20250326_204905,899,0,2,-600
session_20250326_204905,900,0,2,-500
session_20250326_204905,901,0,2,-600
session_20250326_204905,902,0,2,-500
session_20250326_204905,903,0,2,-600
session_20250326_204905,904,0,2,-500
session_20250326_204905,905,0,2,-600
session_20250326_204905,906,0,2,-500
session_20250326_204905,907,0,2,-600
session_20250326_204905,908,0,2,-500
session_20250326_204905,909,0,2,-600
session_20250326_204905,910,0,2,-500
session_20250326_204905,911,0,2,-600
session_20250326_204905,912,1,2,-500
session_20250326_204905,913,2,2,-600
session_20250326_204905,914,3,2,-500
session_20250326_204905,915,4,2,-600
session_20250326_204905,916,5,3,-500
session_20250326_204905,917,6,3,-600
session_20250326_204905,918,7,3,-500
session_20250326_204905,919,8,3,-600
session_20250326_204905,920,0,1,-50
session_20250326_204905,921,0,0,0
session_20250326_204905,922,0,0,100
session_20250326_204905,923,0,0,0
session_20250326_204905,924,0,1,-50
session_20250326_204905,925,0,0,0
session_20250326_204905,926,0,0,100
session_20250326_204905,927,0,0,0
session_20250326_204905,928,0,1,-200
session_20250326_204905,929,0,1,-300
session_20250326_204905,930,0,1,-200
session_20250326_204905,931,0,0,0
session_20250326_204905,932,0,1,-200
session_20250326_204905,933,0,1,-300
session_20250326_204905,934,0,1,-200
session_20250326_204905,935,0,1,-300
session_20250326_204905,936,0,1,-200
session_20250326_204905,937,0,1,-300
session_20250326_204905,938,0,1,-200
session_20250326_204905,939,0,1,-300
session_20250326_204905,940,0,1,-200
session_20250326_204905,941,0,1,-300
session_20250326_204905,942,0,1,-200
session_20250326_204905,943,0,1,-300
session_20250326_204905,944,1,1,-200
session_20250326_204905,945,2,1,-300
session_20250326_204905,946,3,1,-200
session_20250326_204905,947,4,1,-300
session_20250326_204905,948,5,1,-200
session_20250326_204905,949,6,1,-300
session_20250326_204905,950,7,1,-200
session_20250326_204905,951,8,1,-300
session_20250326_204905,952,0,1,-50
session_20250326_204905,953,0,0,0
session_20250326_204905,954,0,0,100
session_20250326_204905,955,0,0,0
session_20250326_204905,956,0,1,-50
session_20250326_204905,957,0,0,0
session_20250326_204905,958,0,0,100
session_20250326_204905,959,0,0,0
session_20250326_204905,960,0,1,-200
session_20250326_204905,961,0,0,0
session_20250326_204905,962,0,0,100
session_20250326_204905,963,0,0,0
session_20250326_204905,964,0,1,-200
session_20250326_204905,965,0,1,-300
session_20250326_204905,966,0,1,-200
session_20250326_204905,967,0,1,-300
session_20250326_204905,968,0,1,-200
session_20250326_204905,969,0,1,-300
session_20250326_204905,970,0,1,-200
session_20250326_204905,971,0,1,-300
session_20250326_204905,972,0,1,-200
session_20250326_204905,973,0,1,-300
session_20250326_204905,974,0,1,-200
session_20250326_204905,975,0,1,-300
session_20250326_204905,976,0,1,-200
session_20250326_204905,977,0,1,-300
session_20250326_204905,978,0,1,-200
session_20250326_204905,979,0,1,-300
session_20250326_204905,980,0,1,-200
session_20250326_204905,981,0,1,-300
session_20250326_204905,982,0,1,-200
session_20250326_204905,983,0,1,-300
session_20250326_204905,984,0,1,-200
session_20250326_204905,985,0,1,-300
session_20250326_204905,986,0,1,-200
session_20250326_204905,987,0,1,-300
session_20250326_204905,988,0,1,-200
session_20250326_204905,989,0,1,-300
session_20250326_204905,990,0,1,-200
session_20250326_204905,991,0,1,-300
session_20250326_204905,992,0,1,-200
session_20250326_204905,993,0,1,-50
session_20250326_204905,994,0,0,0
session_20250326_204905,995,0,0,100
session_20250326_204905,996,0,0,0
session_20250326_204905,997,0,1,-50
session_20250326_204905,998,0,0,0
session_20250326_204905,999,0,0,100
session_20250326_204905,1000,0,0,0
session_20250326_204905,1001,0,1,-200
session_20250326_204905,1002,0,1,-300
session_20250326_204905,1003,0,1,-200
session_20250326_204905,1004,0,1,-300
session_20250326_204905,1005,0,2,-500
session_20250326_204905,1006,0,2,-600
session_20250326_204905,1007,0,2,-500
session_20250326_204905,1008,0,2,-600
session_20250326_204905,1009,0,2,-500
session_20250326_204905,1010,0,2,-600
session_20250326_204905,1011,0,2,-500
session_20250326_204905,1012,0,2,-600
session_20250326_204905,1013,0,2,-500
session_20250326_204905,1014,0,2,-600
session_20250326_204905,1015,0,2,-500
session_20250326_204905,1016,0,1,-300
session_20250326_204905,1017,0,1,-200
session_20250326_204905,1018,0,1,-300
session_20250326_204905,1019,0,1,-200
session_20250326_204905,1020,0,1,-300
session_20250326_204905,1021,0,1,-200
session_20250326_204905,1022,0,1,-300
session_20250326_204905,1023,0,1,-200
session_20250326_204905,1024,0,1,-300
session_20250326_204905,1025,0,1,-200
session_20250326_204905,1026,0,1,-300
session_20250326_204905,1027,0,1,-200
session_20250326_204905,1028,0,1,-300
session_20250326_204905,1029,0,1,-200
session_20250326_204905,1030,0,1,-300
session_20250326_204905,1031,0,1,-200
session_20250326_204905,1032,0,1,-300
session_20250326_204905,1033,0,1,-200
session_20250326_204905,1034,0,1,-300
session_20250326_204905,1035,0,1,-200
session_20250326_204905,1036,0,0,-300
session_20250326_204905,1037,0,0,-200
session_20250326_204905,1038,0,1,-50
session_20250326_204905,1039,0,0,0
session_20250326_204905,1040,0,0,100
session_20250326_204905,1041,0,0,0
session_20250326_204905,1042,0,1,-50
session_20250326_204905,1043,0,0,0
session_20250326_204905,1044,0,0,100
session_20250326_204905,1045,0,0,0
session_20250326_204905,1046,0,1,-200
session_20250326_204905,1047,0,1,-300
session_20250326_204905,1048,0,1,-200
session_20250326_204905,1049,0,1,-300
session_20250326_204905,1050,0,2,-500
session_20250326_204905,1051,0,2,-600
session_20250326_204905,1052,0,2,-500
session_20250326_204905,1053,0,2,-600
session_20250326_204905,1054,0,2,-500
session_20250326_204905,1055,0,2,-600
session_20250326_204905,1056,0,2,-500
session_20250326_204905,1057,0,2,-600
session_20250326_204905,1058,0,2,-500
session_20250326_204905,1059,0,1,-300
session_20250326_204905,1060,0,1,-500
session_20250326_204905,1061,0,1,-600
session_20250326_204905,1062,0,1,-400
session_20250326_204905,1063,0,1,-500
session_20250326_204905,1064,0,1,-300
session_20250326_204905,1065,0,1,-400
session_20250326_204905,1066,0,1,-200
session_20250326_204905,1067,0,1,-300
session_20250326_204905,1068,1,1,-100
session_20250326_204905,1069,2,1,-200
session_20250326_204905,1070,3,1,0
session_20250326_204905,1071,4,1,-100
session_20250326_204905,1072,5,1,100
session_20250326_204905,1073,6,1,0
session_20250326_204905,1074,7,2,200
session_20250326_204905,1075,8,1,400
session_20250326_204905,1076,0,1,-50
session_20250326_204905,1077,0,0,0
session_20250326_204905,1078,0,0,100
session_20250326_204905,1079,0,0,0
session_20250326_204905,1080,0,1,-50
session_20250326_204905,1081,0,0,0
session_20250326_204905,1082,0,0,100
session_20250326_204905,1083,0,0,0
session_20250326_204905,1084,0,1,-200
session_20250326_204905,1085,0,1,-300
session_20250326_204905,1086,0,1,-200
session_20250326_204905,1087,0,1,-300
session_20250326_204905,1088,0,2,-500
session_20250326_204905,1089,0,2,-600
session_20250326_204905,1090,0,2,-500
session_20250326_204905,1091,0,2,-600
session_20250326_204905,1092,0,2,-500
session_20250326_204905,1093,0,2,-600
session_20250326_204905,1094,0,2,-500
session_20250326_204905,1095,0,2,-600
session_20250326_204905,1096,0,2,-500
session_20250326_204905,1097,0,2,-600
session_20250326_204905,1098,0,2,-500
session_20250326_204905,1099,0,2,-600
session_20250326_204905,1100,0,2,-500
session_20250326_204905,1101,0,2,-600
session_20250326_204905,1102,0,2,-500
session_20250326_204905,1103,0,2,-600
session_20250326_204905,1104,0,2,-500
session_20250326_204905,1105,0,1,-300
session_20250326_204905,1106,0,1,-200
session_20250326_204905,1107,0,1,-300
session_20250326_204905,1108,0,1,-200
session_20250326_204905,1109,0,1,-300
session_20250326_204905,1110,0,1,-200
session_20250326_204905,1111,0,1,-300
session_20250326_204905,1112,0,2,-200
session_20250326_204905,1113,0,2,-300
session_20250326_204905,1114,1,2,-200
session_20250326_204905,1115,2,2,-300
session_20250326_204905,1116,3,2,-200
session_20250326_204905,1117,4,2,-300
session_20250326_204905,1118,5,2,-200
session_20250326_204905,1119,6,1,0
session_20250326_204905,1120,7,1,100
session_20250326_204905,1121,8,1,0
session_20250326_204905,1122,0,1,-50
session_20250326_204905,1123,0,0,0
session_20250326_204905,1124,0,0,100
session_20250326_204905,1125,0,0,0
session_20250326_204905,1126,0,1,-50
session_20250326_204905,1127,0,0,0
session_20250326_204905,1128,0,0,100
session_20250326_204905,1129,0,0,0
session_20250326_204905,1130,0,1,-200
session_20250326_204905,1131,0,1,-300
session_20250326_204905,1132,0,1,-200
session_20250326_204905,1133,0,1,-300
session_20250326_204905,1134,0,2,-500
session_20250326_204905,1135,0,2,-600
session_20250326_204905,1136,0,2,-500
session_20250326_204905,1137,0,2,-600
session_20250326_204905,1138,0,2,-500
session_20250326_204905,1139,0,2,-600
session_20250326_204905,1140,0,2,-500
session_20250326_204905,1141,0,2,-600
session_20250326_204905,1142,0,2,-500
session_20250326_204905,1143,0,2,-600
session_20250326_204905,1144,0,2,-800
session_20250326_204905,1145,0,2,-900
session_20250326_204905,1146,1,3,-1000
session_20250326_204905,1147,2,3,-1100
session_20250326_204905,1148,3,3,-900
session_20250326_204905,1149,4,3,-1000
session_20250326_204905,1150,5,4,-1100
session_20250326_204905,1151,6,4,-1200
session_20250326_204905,1152,7,4,-1000
session_20250326_204905,1153,8,4,-1100
session_20250326_204905,1154,0,1,-50
session_20250326_204905,1155,0,0,0
session_20250326_204905,1156,0,0,100
session_20250326_204905,1157,0,0,0
session_20250326_204905,1158,0,1,-50
session_20250326_204905,1159,0,0,0
session_20250326_204905,1160,0,0,100
session_20250326_204905,1161,0,0,0
session_20250326_204905,1162,0,1,-200
session_20250326_204905,1163,0,1,-300
session_20250326_204905,1164,0,1,-200
session_20250326_204905,1165,0,1,-300
session_20250326_204905,1166,0,2,-500
session_20250326_204905,1167,0,2,-600
session_20250326_204905,1168,0,2,-500
session_20250326_204905,1169,0,2,-600
session_20250326_204905,1170,0,2,-500
session_20250326_204905,1171,0,2,-600
session_20250326_204905,1172,0,2,-500
session_20250326_204905,1173,0,2,-600
session_20250326_204905,1174,0,2,-500
session_20250326_204905,1175,0,2,-600
session_20250326_204905,1176,0,2,-500
session_20250326_204905,1177,0,2,-600
session_20250326_204905,1178,0,2,-500
session_20250326_204905,1179,0,2,-600
session_20250326_204905,1180,0,2,-500
session_20250326_204905,1181,0,2,-600
session_20250326_204905,1182,0,2,-500
session_20250326_204905,1183,0,2,-600
session_20250326_204905,1184,0,2,-500
session_20250326_204905,1185,0,2,-600
session_20250326_204905,1186,0,2,-500
session_20250326_204905,1187,0,2,-600
session_20250326_204905,1188,0,2,-500
session_20250326_204905,1189,0,2,-600
session_20250326_204905,1190,0,3,-500
session_20250326_204905,1191,0,3,-600
session_20250326_204905,1192,1,3,-500
session_20250326_204905,1193,2,3,-600
session_20250326_204905,1194,3,3,-500
session_20250326_204905,1195,4,3,-600
session_20250326_204905,1196,5,3,-500
session_20250326_204905,1197,6,3,-600
session_20250326_204905,1198,7,3,-500
session_20250326_204905,1199,8,2,-300
session_20250326_204905,1200,0,1,-50
session_20250326_204905,1201,0,0,0
session_20250326_204905,1202,0,0,100
session_20250326_204905,1203,0,0,0
session_20250326_204905,1204,0,1,-50
session_20250326_204905,1205,0,0,0
session_20250326_204905,1206,0,0,100
session_20250326_204905,1207,0,0,0
session_20250326_204905,1208,0,1,-200
session_20250326_204905,1209,0,1,-300
session_20250326_204905,1210,0,1,-200
session_20250326_204905,1211,0,1,-300
session_20250326_204905,1212,0,2,-500
session_20250326_204905,1213,0,2,-600
session_20250326_204905,1214,0,2,-500
session_20250326_204905,1215,0,2,-600
session_20250326_204905,1216,0,2,-500
session_20250326_204905,1217,0,2,-600
session_20250326_204905,1218,0,2,-500
session_20250326_204905,1219,0,2,-600
session_20250326_204905,1220,0,2,-500
session_20250326_204905,1221,0,2,-600
session_20250326_204905,1222,0,2,-800
session_20250326_204905,1223,0,2,-900
session_20250326_204905,1224,0,3,-1000
session_20250326_204905,1225,0,3,-1100
session_20250326_204905,1226,0,3,-900
